COD. UF,UF,CODMUN7,NOME DO MUNICÍPIO,POP20,POP21,POP22
43,RS,4303004,Cachoeira do Sul,81869,81552,79778
43,RS,4303103,Cachoeirinha,131240,132144,134545
43,RS,4303202,Cacique Doble,5074,5083,4602
43,RS,4303301,Caibaté,4823,4802,4707
43,RS,4303400,Caiçara,4700,4659,4810
43,RS,4303509,Camaquã,66478,66686,61598
43,RS,4303558,Camargo,2742,2750,3204
43,RS,4303608,Cambará do Sul,6406,6383,6263
43,RS,4303673,Campestre da Serra,3395,3402,3243
43,RS,4303707,Campina das Missões,5398,5325,5882
43,RS,4303806,Campinas do Sul,5438,5422,5266
43,RS,4303905,Campo Bom,69458,69981,65380
43,RS,4304002,Campo Novo,4376,4273,4992
43,RS,4304101,Campos Borges,3295,3272,3606
43,RS,4304200,Candelária,31421,31475,28249
43,RS,4304309,Cândido Godói,6151,6106,6291
43,RS,4304358,Candiota,9647,9707,10418
43,RS,4304408,Canela,45488,45957,53348
43,RS,4304507,Canguçu,56211,56370,48922
43,RS,4304606,Canoas,348208,349728,339133
43,RS,4304614,Canudos do Vale,1705,1693,1660
43,RS,4304622,Capão Bonito do Sul,1641,1628,1724
43,RS,4304630,Capão da Canoa,54051,55009,62040
43,RS,4304655,Capão do Cipó,3699,3745,3122
43,RS,4304663,Capão do Leão,25409,25462,27071
43,RS,4304671,Capivari do Sul,4728,4793,3986
43,RS,4304689,Capela de Santana,12064,12183,10970
43,RS,4304697,Capitão,2763,2770,2888
43,RS,4304705,Carazinho,62265,62413,60983
43,RS,4304713,Caraá,8350,8426,8957
43,RS,4304804,Carlos Barbosa,30241,30630,29834
43,RS,4304853,Carlos Gomes,1351,1327,1355
43,RS,4304903,Casca,9051,9070,9464
43,RS,4304952,Caseiros,3216,3228,3000
43,RS,4305009,Catuípe,8701,8631,8679
43,RS,4305108,Caxias do Sul,517451,523716,503068
43,RS,4305116,Centenário,2877,2865,2725
43,RS,4305124,Cerrito,6047,6005,5847
43,RS,4305132,Cerro Branco,4706,4720,3803
43,RS,4305157,Cerro Grande,2296,2281,2318
43,RS,4305173,Cerro Grande do Sul,12413,12579,9054
43,RS,4305207,Cerro Largo,14189,14243,13710
43,RS,4305306,Chapada,9239,9211,9475
43,RS,4305355,Charqueadas,41258,41705,34954
43,RS,4305371,Charrua,3252,3228,3345
43,RS,4305405,Chiapetta,3719,3684,3901
43,RS,4305439,Chuí,6770,6832,6438
43,RS,4305447,Chuvisca,5480,5518,4583
43,RS,4305454,Cidreira,16583,16897,16742
43,RS,4305504,Ciríaco,4719,4693,4142
43,RS,4305587,Colinas,2469,2466,2415
43,RS,4305603,Colorado,3130,3088,3258
43,RS,4305702,Condor,6759,6766,6406
43,RS,4305801,Constantina,9907,9903,10383
43,RS,4305835,Coqueiro Baixo,1495,1490,1284
43,RS,4305850,Coqueiros do Sul,2286,2267,2204
43,RS,4305871,Coronel Barros,2520,2521,2819
43,RS,4305900,Coronel Bicaco,7268,7213,6082
43,RS,4305934,Coronel Pilar,1614,1602,1592
43,RS,4305959,Cotiporã,3838,3824,3850
43,RS,4305975,Coxilha,2743,2731,3172
43,RS,4306007,Crissiumal,13357,13269,12852
43,RS,4306056,Cristal,8067,8121,7352
43,RS,4306072,Cristal do Sul,2844,2840,2694
43,RS,4306106,Cruz Alta,59922,59561,59057
43,RS,4306130,Cruzaltense,1799,1765,1635
43,RS,4306205,Cruzeiro do Sul,12402,12457,11618
43,RS,4306304,David Canabarro,4736,4732,4324
43,RS,4306320,Derrubadas,2761,2718,2749
43,RS,4306353,Dezesseis de Novembro,2378,2331,2506
43,RS,4306379,Dilermando de Aguiar,3002,2991,2806
43,RS,4306403,Dois Irmãos,33119,33547,30551
43,RS,4306429,Dois Irmãos das Missões,2008,1992,2063
43,RS,4306452,Dois Lajeados,3405,3410,2965
43,RS,4306502,Dom Feliciano,15487,15556,13059
43,RS,4306551,Dom Pedro de Alcântara,2527,2520,2499
43,RS,4306601,Dom Pedrito,38339,38222,36559
43,RS,4306700,Dona Francisca,2999,2958,3079
43,RS,4306734,Doutor Maurício Cardoso,4462,4380,4470
43,RS,4306759,Doutor Ricardo,1975,1967,1866
43,RS,4306767,Eldorado do Sul,41902,42490,39330
43,RS,4306809,Encantado,22880,23047,22391
43,RS,4306908,Encruzilhada do Sul,25960,26039,22276
43,RS,4306924,Engenho Velho,982,932,1291
43,RS,4306932,Entre-Ijuís,8411,8350,9157
43,RS,4306957,Entre Rios do Sul,2758,2724,2681
43,RS,4306973,Erebango,2982,2978,3037
43,RS,4307005,Erechim,106633,107368,105428
43,RS,4307054,Ernestina,3170,3171,3021
43,RS,4307104,Herval,6814,6807,6380
43,RS,4307203,Erval Grande,4819,4780,4908
43,RS,4307302,Erval Seco,6802,6697,6748
43,RS,4307401,Esmeralda,3287,3291,3175
43,RS,4307450,Esperança do Sul,2885,2846,3225
43,RS,4307500,Espumoso,15591,15594,15118
43,RS,4307559,Estação,5940,5924,5517
43,RS,4307609,Estância Velha,50672,51292,48682
43,RS,4307708,Esteio,83279,83352,74653
43,RS,4307807,Estrela,34399,34669,31909
43,RS,4307815,Estrela Velha,3650,3646,3066
43,RS,4307831,Eugênio de Castro,2352,2310,2633
43,RS,4307864,Fagundes Varela,2741,2750,2566
43,RS,4307906,Farroupilha,73061,73758,74879
43,RS,4308003,Faxinal do Soturno,6663,6651,6686
43,RS,4308052,Faxinalzinho,2284,2256,2521
43,RS,4308078,Fazenda Vilanova,4608,4680,4298
43,RS,4308102,Feliz,13640,13728,15174
43,RS,4308201,Flores da Cunha,31063,31352,33430
43,RS,4308250,Floriano Peixoto,1737,1709,2038
43,RS,4308300,Fontoura Xavier,10241,10181,9573
43,RS,4308409,Formigueiro,6616,6569,6439
43,RS,4308433,Forquetinha,2400,2389,2521
43,RS,4308458,Fortaleza dos Valos,4285,4252,4455
43,RS,4308508,Frederico Westphalen,31498,31675,32284
43,RS,4308607,Garibaldi,35440,35794,35219
43,RS,4308656,Garruchos,2886,2851,2615
43,RS,4308706,Gaurama,5489,5447,5676
43,RS,4308805,General Câmara,8361,8339,7346
43,RS,4308854,Gentil,1626,1619,1745
43,RS,4308904,Getúlio Vargas,16184,16158,18111
43,RS,4309001,Giruá,15863,15729,15971
43,RS,4309050,Glorinha,8204,8304,7653
43,RS,4309100,Gramado,36555,36864,44643
43,RS,4309126,Gramado dos Loureiros,2058,2036,2003
43,RS,4309159,Gramado Xavier,4352,4378,3304
43,RS,4309209,Gravataí,283620,285564,279205
43,RS,4309258,Guabiju,1490,1478,1396
43,RS,4309308,Guaíba,98239,98331,91304
43,RS,4309407,Guaporé,25968,26199,24958
43,RS,4309506,Guarani das Missões,7463,7393,7554
43,RS,4309555,Harmonia,4917,4967,5660
43,RS,4309571,Herveiras,3019,3019,2559
43,RS,4309605,Horizontina,19389,19446,18852
43,RS,4309654,Hulha Negra,6836,6894,5851
43,RS,4309704,Humaitá,4736,4712,4690
43,RS,4309753,Ibarama,4399,4393,3722
43,RS,4309803,Ibiaçá,4699,4690,4560
43,RS,4309902,Ibiraiaras,7265,7267,6764
43,RS,4309951,Ibirapuitã,4000,3988,4159
43,RS,4310009,Ibirubá,20413,20474,21733
43,RS,4310108,Igrejinha,37340,37754,33173
43,RS,4310207,Ijuí,83764,84041,85135
43,RS,4310306,Ilópolis,4066,4054,4094
43,RS,4310330,Imbé,23271,23721,27053
43,RS,4310363,Imigrante,3100,3103,3082
43,RS,4310405,Independência,6109,6054,6519
43,RS,4310413,Inhacorá,2215,2207,2011
43,RS,4310439,Ipê,6689,6736,6554
43,RS,4310462,Ipiranga do Sul,1880,1871,1714
43,RS,4310504,Iraí,7141,7046,7489
43,RS,4310538,Itaara,5537,5573,5747
43,RS,4310553,Itacurubi,3460,3456,2995
43,RS,4310579,Itapuca,2065,2037,1937
43,RS,4310603,Itaqui,37489,37363,35408
43,RS,4310652,Itati,2397,2377,2941
43,RS,4310702,Itatiba do Sul,3231,3143,3206
43,RS,4310751,Ivorá,1881,1854,2012
43,RS,4310801,Ivoti,24690,25068,22911
43,RS,4310850,Jaboticaba,3773,3738,3754
43,RS,4310876,Jacuizinho,2706,2718,2028
43,RS,4310900,Jacutinga,3546,3532,3198
43,RS,4311007,Jaguarão,26500,26327,26583
43,RS,4311106,Jaguari,10765,10684,10527
43,RS,4311122,Jaquirana,3662,3611,3692
43,RS,4311130,Jari,3486,3472,3349
43,RS,4311155,Jóia,8566,8571,7123
43,RS,4311205,Júlio de Castilhos,19224,19159,18121
43,RS,4311239,Lagoa Bonita do Sul,2921,2939,2253
43,RS,4311254,Lagoão,6461,6469,5343
43,RS,4311270,Lagoa dos Três Cantos,1607,1604,1726
43,RS,4311304,Lagoa Vermelha,27778,27751,27598
43,RS,4311403,Lajeado,85033,86005,97432
43,RS,4311429,Lajeado do Bugre,2566,2569,2569
43,RS,4311502,Lavras do Sul,7444,7410,7458
43,RS,4311601,Liberato Salzano,5152,5087,4664
43,RS,4311627,Lindolfo Collor,6125,6193,6156
43,RS,4311643,Linha Nova,1719,1724,1763
43,RS,4311700,Machadinho,5427,5411,5729
43,RS,4311718,Maçambará,4562,4539,4427
43,RS,4311734,Mampituba,2973,2965,2954
43,RS,4311759,Manoel Viana,7307,7315,6732
43,RS,4311775,Maquiné,6681,6747,8222
43,RS,4311791,Maratá,2702,2713,2515
43,RS,4311809,Marau,44858,45523,46643
43,RS,4311908,Marcelino Ramos,4319,4239,4314
43,RS,4311981,Mariana Pimentel,3888,3892,3889
43,RS,4312005,Mariano Moro,2009,1987,1856
43,RS,4312054,Marques de Souza,3995,3981,3928
43,RS,4312104,Mata,4797,4760,4697
43,RS,4312138,Mato Castelhano,2542,2543,2552
43,RS,4312153,Mato Leitão,4573,4627,4848
43,RS,4312179,Mato Queimado,1629,1611,1793
43,RS,4312203,Maximiliano de Almeida,4314,4254,4763
43,RS,4312252,Minas do Leão,8103,8130,7470
43,RS,4312302,Miraguaí,4911,4899,4388
43,RS,4312351,Montauri,1441,1430,1495
43,RS,4312377,Monte Alegre dos Campos,3232,3237,3610
43,RS,4312385,Monte Belo do Sul,2530,2514,2584
43,RS,4312401,Montenegro,65721,66157,66878
43,RS,4312427,Mormaço,3113,3139,2748
43,RS,4312443,Morrinhos do Sul,2919,2891,3091
43,RS,4312450,Morro Redondo,6589,6609,5568
43,RS,4312476,Morro Reuter,6513,6570,6124
43,RS,4312500,Mostardas,12847,12888,13035
43,RS,4312609,Muçum,4961,4967,4492
43,RS,4312617,Muitos Capões,3173,3184,2811
43,RS,4312625,Muliterno,1897,1901,1718
43,RS,4312658,Não-Me-Toque,17758,17886,17821
43,RS,4312674,Nicolau Vergueiro,1674,1667,1935
43,RS,4312708,Nonoai,11633,11574,13466
43,RS,4312757,Nova Alvorada,3663,3698,3169
43,RS,4312807,Nova Araçá,4826,4890,4968
43,RS,4312906,Nova Bassano,10005,10089,9582
43,RS,4312955,Nova Boa Vista,1753,1731,2040
43,RS,4313003,Nova Bréscia,3337,3345,3037
43,RS,4313011,Nova Candelária,2688,2677,3056
43,RS,4313037,Nova Esperança do Sul,5410,5465,4858
43,RS,4313060,Nova Hartz,21875,22147,19799
43,RS,4313086,Nova Pádua,2558,2563,2334
43,RS,4313102,Nova Palma,6515,6519,5328
43,RS,4313201,Nova Petrópolis,21536,21717,28579
43,RS,4313300,Nova Prata,27648,28021,25656
43,RS,4313334,Nova Ramada,2218,2195,2157
43,RS,4313359,Nova Roma do Sul,3717,3743,3468
43,RS,4313375,Nova Santa Rita,29905,30482,28290
43,RS,4313391,Novo Cabrais,4222,4246,3550
43,RS,4313409,Novo Hamburgo,247032,247303,241306
43,RS,4313425,Novo Machado,3256,3191,3198
43,RS,4313441,Novo Tiradentes,2200,2189,2115
43,RS,4313466,Novo Xingu,1712,1705,1646
43,RS,4313490,Novo Barreiro,4175,4185,4233
43,RS,4313508,Osório,46414,46815,50395
43,RS,4313607,Paim Filho,3778,3731,3979
43,RS,4313656,Palmares do Sul,11330,11342,12969
43,RS,4313706,Palmeira das Missões,33131,32967,32873
43,RS,4313805,Palmitinho,7056,7056,7830
43,RS,4313904,Panambi,44128,44583,43320
43,RS,4313953,Pantano Grande,9083,8995,10255
43,RS,4314001,Paraí,7727,7793,7205
43,RS,4314027,Paraíso do Sul,7623,7635,6472
43,RS,4314035,Pareci Novo,3862,3885,4072
43,RS,4314050,Parobé,58858,59419,54095
43,RS,4314068,Passa Sete,5747,5790,3943
43,RS,4314076,Passo do Sobrado,6574,6612,6006
43,RS,4314100,Passo Fundo,204722,206103,217240
43,RS,4314134,Paulo Bento,2299,2303,2144
43,RS,4314159,Paverama,8515,8541,7933
43,RS,4314175,Pedras Altas,1954,1928,2213
43,RS,4314209,Pedro Osório,7706,7683,7652
43,RS,4314308,Pejuçara,3857,3840,3733
43,RS,4314407,Pelotas,343132,343826,324026
43,RS,4314423,Picada Café,5738,5780,5732
43,RS,4314456,Pinhal,2580,2581,2895
43,RS,4314464,Pinhal da Serra,1918,1896,2243
43,RS,4314472,Pinhal Grande,4329,4309,4049
43,RS,4314498,Pinheirinho do Vale,4899,4926,4539
43,RS,4314506,Pinheiro Machado,12195,12122,11380
43,RS,4314548,Pinto Bandeira,3036,3068,2712
43,RS,4314555,Pirapó,2254,2205,2250
43,RS,4314605,Piratini,20704,20743,17434
43,RS,4314704,Planalto,10019,9957,10240
43,RS,4314753,Poço das Antas,2101,2105,2152
43,RS,4314779,Pontão,3901,3898,3278
43,RS,4314787,Ponte Preta,1524,1501,1572
43,RS,4314803,Portão,37561,38081,36410
43,RS,4314902,Porto Alegre,1488252,1492530,1404269
43,RS,4315008,Porto Lucena,4594,4514,4364
43,RS,4315057,Porto Mauá,2352,2332,2143
43,RS,4315073,Porto Vera Cruz,1308,1258,1560
43,RS,4315107,Porto Xavier,10194,10144,9821
43,RS,4315131,Pouso Novo,1612,1586,1752
43,RS,4315149,Presidente Lucena,2937,2972,3077
43,RS,4315156,Progresso,6239,6235,5325
43,RS,4315172,Protásio Alves,1938,1929,2025
43,RS,4315206,Putinga,3889,3861,3710
43,RS,4315305,Quaraí,22607,22531,23475
43,RS,4315313,Quatro Irmãos,1856,1860,1552
43,RS,4315321,Quevedos,2790,2793,2502
43,RS,4315354,Quinze de Novembro,3803,3810,3910
43,RS,4315404,Redentora,11669,11782,9244
43,RS,4315453,Relvado,2079,2068,1895
43,RS,4315503,Restinga Sêca,15744,15702,15129
43,RS,4315552,Rio dos Índios,2660,2571,3374
43,RS,4315602,Rio Grande,211965,212881,191719
43,RS,4315701,Rio Pardo,38265,38257,34447
43,RS,4315750,Riozinho,4676,4698,4453
43,RS,4315800,Roca Sales,11471,11556,10397
43,RS,4315909,Rodeio Bonito,5868,5868,6644
43,RS,4315958,Rolador,2296,2270,2277
43,RS,4316006,Rolante,21453,21591,21288
43,RS,4316105,Ronda Alta,10617,10633,9750
43,RS,4316204,Rondinha,5080,5033,4989
43,RS,4316303,Roque Gonzales,6797,6750,6579
43,RS,4316402,Rosário do Sul,39314,39210,36343
43,RS,4316428,Sagrada Família,2605,2601,2466
43,RS,4316436,Saldanha Marinho,2622,2596,2581
43,RS,4316451,Salto do Jacuí,12481,12512,10200
43,RS,4316477,Salvador das Missões,2733,2734,2878
43,RS,4316501,Salvador do Sul,7889,7975,7411
43,RS,4316600,Sananduva,16328,16382,17130
43,RS,4316709,Santa Bárbara do Sul,7909,7813,8083
43,RS,4316733,Santa Cecília do Sul,1634,1630,1676
43,RS,4316758,Santa Clara do Sul,6681,6755,6845
43,RS,4316808,Santa Cruz do Sul,131365,132271,133136
43,RS,4316907,Santa Maria,283677,285159,296081
43,RS,4316956,Santa Maria do Herval,6364,6382,6541
43,RS,4316972,Santa Margarida do Sul,2578,2593,2593
43,RS,4317004,Santana da Boa Vista,8067,8037,7120
43,RS,4317103,Sant'Ana do Livramento,76321,75647,83764
43,RS,4317202,Santa Rosa,73575,73882,77519
43,RS,4317251,Santa Tereza,1726,1722,1668
43,RS,4317301,Santa Vitória do Palmar,29483,29298,30953
43,RS,4317400,Santiago,49360,49298,48959
43,RS,4317509,Santo Ângelo,77568,77544,76768
43,RS,4317558,Santo Antônio do Palma,2123,2118,2091
43,RS,4317608,Santo Antônio da Patrulha,43171,43397,42904
43,RS,4317707,Santo Antônio das Missões,10050,9930,10292
43,RS,4317756,Santo Antônio do Planalto,2019,2018,2097
43,RS,4317806,Santo Augusto,13848,13813,13641
43,RS,4317905,Santo Cristo,14216,14177,15325
43,RS,4317954,Santo Expedito do Sul,2305,2287,2348
43,RS,4318002,São Borja,60019,59768,58757
43,RS,4318051,São Domingos do Sul,3083,3091,2755
43,RS,4318101,São Francisco de Assis,18205,18081,17634
43,RS,4318200,São Francisco de Paula,21801,21871,23682
43,RS,4318309,São Gabriel,62147,62187,58263
43,RS,4318408,São Jerônimo,24412,24569,20909
43,RS,4318424,São João da Urtiga,4641,4625,4433
43,RS,4318432,São João do Polêsine,2543,2535,2549
43,RS,4318440,São Jorge,2816,2808,2912
43,RS,4318457,São José das Missões,2514,2491,2345
43,RS,4318465,São José do Herval,1943,1917,1883
43,RS,4318481,São José do Hortêncio,4865,4924,4667
43,RS,4318499,São José do Inhacorá,2056,2040,2596
43,RS,4318507,São José do Norte,27721,27866,25491
43,RS,4318606,São José do Ouro,6922,6911,6847
43,RS,4318614,São José do Sul,2437,2464,2676
43,RS,4318622,São José dos Ausentes,3543,3559,3128
43,RS,4318705,São Leopoldo,238648,240378,216964
43,RS,4318804,São Lourenço do Sul,43540,43501,41756
43,RS,4318903,São Luiz Gonzaga,33293,33124,34690
43,RS,4319000,São Marcos,21658,21756,21027
43,RS,4319109,São Martinho,5380,5336,5479
43,RS,4319125,São Martinho da Serra,3231,3228,2919
43,RS,4319158,São Miguel das Missões,7683,7692,6986
43,RS,4319208,São Nicolau,5208,5153,5114
43,RS,4319307,São Paulo das Missões,5720,5654,5837
43,RS,4319356,São Pedro da Serra,3842,3881,3818
43,RS,4319364,São Pedro das Missões,2017,2025,1753
43,RS,4319372,São Pedro do Butiá,2949,2950,3069
43,RS,4319406,São Pedro do Sul,16148,16100,15535
43,RS,4319505,São Sebastião do Caí,25959,26161,26300
43,RS,4319604,São Sepé,23555,23492,21189
43,RS,4319703,São Valentim,3259,3220,3262
43,RS,4319711,São Valentim do Sul,2245,2248,2029
43,RS,4319737,São Valério do Sul,2729,2732,2547
43,RS,4319752,São Vendelino,2266,2288,2259
43,RS,4319802,São Vicente do Sul,8732,8742,8154
43,RS,4319901,Sapiranga,80037,80514,75613
43,RS,4320008,Sapucaia do Sul,141808,142508,130554
43,RS,4320107,Sarandi,24763,25024,22693
43,RS,4320206,Seberi,10713,10678,11932
43,RS,4320230,Sede Nova,2891,2875,2712
43,RS,4320263,Segredo,7444,7465,6046
43,RS,4320305,Selbach,5107,5114,5108
43,RS,4320321,Senador Salgado Filho,2770,2761,2671
43,RS,4320354,Sentinela do Sul,5609,5635,5221
43,RS,4320404,Serafina Corrêa,17795,18074,16839
43,RS,4320453,Sério,1924,1889,1941
43,RS,4320503,Sertão,5315,5220,6512
43,RS,4320552,Sertão Santana,6537,6586,6062
43,RS,4320578,Sete de Setembro,1950,1931,1824
43,RS,4320602,Severiano de Almeida,3631,3607,3827
43,RS,4320651,Silveira Martins,2374,2365,2070
43,RS,4320677,Sinimbu,10162,10152,8578
43,RS,4320701,Sobradinho,15005,15041,14209
43,RS,4320800,Soledade,31035,31067,30060
43,RS,4320859,Tabaí,4769,4816,4552
43,RS,4320909,Tapejara,24552,24973,24539
43,RS,4321006,Tapera,10577,10569,10570
43,RS,4321105,Tapes,17332,17363,14547
43,RS,4321204,Taquara,57584,57740,53164
43,RS,4321303,Taquari,26885,26907,25004
43,RS,4321329,Taquaruçu do Sul,3077,3081,3087
43,RS,4321352,Tavares,5483,5484,5554
43,RS,4321402,Tenente Portela,13434,13385,14494
43,RS,4321436,Terra de Areia,11315,11323,11122
43,RS,4321451,Teutônia,33766,34275,32776
43,RS,4321469,Tio Hugo,3055,3078,3422
43,RS,4321477,Tiradentes do Sul,5616,5532,5132
43,RS,4321493,Toropi,2772,2753,2546
43,RS,4321501,Torres,39064,39381,41709
43,RS,4321600,Tramandaí,52632,53507,51872
43,RS,4321626,Travesseiro,2334,2331,2123
43,RS,4321634,Três Arroios,2643,2620,2589
43,RS,4321667,Três Cachoeiras,11115,11174,11551
43,RS,4321709,Três Coroas,28581,28948,25344
43,RS,4321808,Três de Maio,23876,23846,25006
43,RS,4321832,Três Forquilhas,2669,2643,3139
43,RS,4321857,Três Palmeiras,4251,4232,4707
43,RS,4321907,Três Passos,23852,23799,25467
43,RS,4321956,Trindade do Sul,5791,5781,7065
43,RS,4322004,Triunfo,29856,30159,32859
43,RS,4322103,Tucunduva,5644,5612,5512
43,RS,4322152,Tunas,4577,4585,3685
43,RS,4322186,Tupanci do Sul,1459,1447,1371
43,RS,4322202,Tupanciretã,24068,24182,19997
43,RS,4322251,Tupandi,4939,5019,4981
43,RS,4322301,Tuparendi,7810,7730,8342
43,RS,4322327,Turuçu,3423,3408,3410
43,RS,4322343,Ubiretama,1983,1952,1994
43,RS,4322350,União da Serra,1118,1084,1171
43,RS,4322376,Unistalda,2321,2306,2180
43,RS,4322400,Uruguaiana,126866,126766,115100
43,RS,4322509,Vacaria,66575,66916,64033
43,RS,4322525,Vale Verde,3515,3531,3137
43,RS,4322533,Vale do Sol,11828,11873,9907
43,RS,4322541,Vale Real,5981,6046,6152
43,RS,4322558,Vanini,2122,2130,2004
43,RS,4322608,Venâncio Aires,71973,72373,68420
43,RS,4322707,Vera Cruz,27099,27325,26702
43,RS,4322806,Veranópolis,26533,26813,23878
43,RS,4322855,Vespasiano Corrêa,1795,1776,1821
43,RS,4322905,Viadutos,4690,4628,4767
43,RS,4323002,Viamão,256302,257330,223679
43,RS,4323101,Vicente Dutra,4599,4530,4660
43,RS,4323200,Victor Graeff,2860,2840,2685
43,RS,4323309,Vila Flores,3396,3407,3608
43,RS,4323358,Vila Lângaro,2080,2070,2118
43,RS,4323408,Vila Maria,4363,4368,4425
43,RS,4323457,Vila Nova do Sul,4277,4274,3629
43,RS,4323507,Vista Alegre,2739,2726,2655
43,RS,4323606,Vista Alegre do Prata,1557,1553,1608
43,RS,4323705,Vista Gaúcha,2855,2858,2785
43,RS,4323754,Vitória das Missões,3092,3052,3266
43,RS,4323770,Westfália,3031,3046,3096
43,RS,4323804,Xangri-lá,16775,17126,16178
50,MS,5000203,Água Clara,15776,16025,17072
50,MS,5000252,Alcinópolis,5417,5489,4670
50,MS,5000609,Amambai,39826,40247,38251
50,MS,5000708,Anastácio,25237,25336,23338
50,MS,5000807,Anaurilândia,9076,9116,7805
50,MS,5000856,Angélica,10932,11081,10663
50,MS,5000906,Antônio João,9020,9082,8796
50,MS,5001003,Aparecida do Taboado,26069,26386,27862
50,MS,5001102,Aquidauana,48029,48184,44437
50,MS,5001243,Aral Moreira,12332,12511,10670
50,MS,5001508,Bandeirantes,7266,7281,7925
50,MS,5001904,Bataguassu,23325,23620,23837
50,MS,5002001,Batayporã,11349,11368,11231
50,MS,5002100,Bela Vista,24735,24842,23594
50,MS,5002159,Bodoquena,7838,7802,8944
50,MS,5002209,Bonito,22190,22401,25185
50,MS,5002308,Brasilândia,11853,11835,11634
50,MS,5002407,Caarapó,30593,31005,33471
50,MS,5002605,Camapuã,13693,13675,12428
50,MS,5002704,Campo Grande,906092,916001,942140
50,MS,5002803,Caracol,6182,6247,5281
50,MS,5002902,Cassilândia,22002,22063,20951
50,MS,5002951,Chapadão do Sul,25865,26499,30497
50,MS,5003108,Corguinho,6054,6158,6025
50,MS,5003157,Coronel Sapucaia,15352,15449,13228
50,MS,5003207,Corumbá,112058,112669,94874
50,MS,5003256,Costa Rica,21142,21456,26187
50,MS,5003306,Coxim,33459,33547,32302
50,MS,5003454,Deodápolis,12984,13043,13454
50,MS,5003488,Dois Irmãos do Buriti,11467,11547,11134
50,MS,5003504,Douradina,5975,6025,5800
50,MS,5003702,Dourados,225495,227990,261019
50,MS,5003751,Eldorado,12400,12447,12107
50,MS,5003801,Fátima do Sul,19170,19152,20381
50,MS,5003900,Figueirão,3059,3066,3520
50,MS,5004007,Glória de Dourados,9950,9934,9998
50,MS,5004106,Guia Lopes da Laguna,9824,9754,9912
50,MS,5004304,Iguatemi,16176,16273,13808
50,MS,5004403,Inocência,7588,7566,8424
50,MS,5004502,Itaporã,25162,25478,23818
50,MS,5004601,Itaquiraí,21376,21604,19453
50,MS,5004700,Ivinhema,23232,23277,29890
50,MS,5004809,Japorã,9243,9372,7966
50,MS,5004908,Jaraguari,7265,7342,8819
50,MS,5005004,Jardim,26238,26375,26214
50,MS,5005103,Jateí,4021,4015,3315
50,MS,5005152,Juti,6787,6861,6988
50,MS,5005202,Ladário,23689,24040,20995
50,MS,5005251,Laguna Carapã,7419,7496,7090
50,MS,5005400,Maracaju,48022,48944,43247
50,MS,5005608,Miranda,28220,28423,24553
50,MS,5005681,Mundo Novo,18473,18578,18738
50,MS,5005707,Naviraí,55689,56484,50868
50,MS,5005806,Nioaque,13862,13794,15255
50,MS,5006002,Nova Alvorada do Sul,22430,22967,21476
50,MS,5006200,Nova Andradina,55224,56057,52221
50,MS,5006259,Novo Horizonte do Sul,3684,3556,5278
50,MS,5006275,Paraíso das Águas,5654,5751,5360
